feature1	feature2	r
bac_42080baba6f05a972a4ceb625c496db0	bac_d69dbeb4886b17e9f37089d97d309997	-0.1686
bac_7525bfb70182ca978f5208bba1ae3396	bac_d69dbeb4886b17e9f37089d97d309997	0.1653
bac_0de31c8a0a4fd7950cf7e2ead916f094	bac_d69dbeb4886b17e9f37089d97d309997	0.0754
bac_4523b21dd6cbf01ee1ff11f5f9a8136b	bac_d69dbeb4886b17e9f37089d97d309997	0.1231
bac_c825e8ea1b502b63b4d81c9d017f68f0	bac_d69dbeb4886b17e9f37089d97d309997	0.137
bac_1987f36bec5daf13a337e4e4cacf3074	bac_d69dbeb4886b17e9f37089d97d309997	-0.0207
bac_6bb10da87ff975d728e853a2724c66b6	bac_d69dbeb4886b17e9f37089d97d309997	-0.122
bac_cc9d571659d69eede9baf3f62bd6e022	bac_d69dbeb4886b17e9f37089d97d309997	0.1986
bac_5c95a52f91ad839c41a1d658a87d59f5	bac_d69dbeb4886b17e9f37089d97d309997	-0.1393
bac_d69dbeb4886b17e9f37089d97d309997	bac_d73d615d9614fa9e840490c2c96efa55	-0.0173
bac_d20c3ad6689ea0b00f85a6155088343c	bac_d69dbeb4886b17e9f37089d97d309997	-0.0136
bac_c225452f1d8c31746626633f3b81553f	bac_d69dbeb4886b17e9f37089d97d309997	-0.273
bac_20b14741ebab12eff84c72bf8a5684d9	bac_d69dbeb4886b17e9f37089d97d309997	-0.0109
bac_d69dbeb4886b17e9f37089d97d309997	bac_f68d23fd4e733eab2b73607f31b6ba7b	0.0075
bac_d69dbeb4886b17e9f37089d97d309997	bac_df16a8421dea8bc9eff8d7cb5851a324	-0.1616
bac_9cf6c5ebab91567ad49e49c94292fea8	bac_d69dbeb4886b17e9f37089d97d309997	0.2199
bac_a65adaba10277d5b07333ef94fc510a4	bac_d69dbeb4886b17e9f37089d97d309997	0.2942
bac_d69dbeb4886b17e9f37089d97d309997	bac_f33de0f262530e1ddb20864955a61ac9	-0.2302
bac_b4f2bcc9e114a0c86f604bba1a467f69	bac_d69dbeb4886b17e9f37089d97d309997	0.204
bac_0edc05b786be3adcb6b41fbab1e45225	bac_d69dbeb4886b17e9f37089d97d309997	0.274
bac_d69dbeb4886b17e9f37089d97d309997	bac_dbc309f9d85c4032ae69be327dde0cf5	0.0507
bac_d66de631726b8583550a7cc96ced533e	bac_d69dbeb4886b17e9f37089d97d309997	0.1144
bac_1ffe69088312af39f4b301a6ed9983f1	bac_d69dbeb4886b17e9f37089d97d309997	-0.1194
bac_d69dbeb4886b17e9f37089d97d309997	bac_e2ffcb0513196564c567edeb9a92ef79	0.3016
bac_bb99302be6d09f6eb71b9f4da9c656c5	bac_d69dbeb4886b17e9f37089d97d309997	-0.2114
bac_4715d00a2315b24a3fcc1b66ae839a94	bac_d69dbeb4886b17e9f37089d97d309997	0.1876
bac_a9fcc331b4725affdbf11d219a193ece	bac_d69dbeb4886b17e9f37089d97d309997	-0.111
bac_13aa4b30a45dad70c3ed431c8c184c6c	bac_d69dbeb4886b17e9f37089d97d309997	-0.1958
bac_d69dbeb4886b17e9f37089d97d309997	bac_eb36645d7872c6e957cb1a751885e92e	0.017
bac_68ffca37ae5925e5728873bc560f3f68	bac_d69dbeb4886b17e9f37089d97d309997	-0.1513
bac_d69dbeb4886b17e9f37089d97d309997	bac_e440872f4b92093030e88bafefb016f9	-0.127
bac_ceef01c0f52effc28e4791ff939aa4df	bac_d69dbeb4886b17e9f37089d97d309997	-0.2714
bac_b25c21270199cc7e624f8fa2beaa1052	bac_d69dbeb4886b17e9f37089d97d309997	-0.2488
bac_d69dbeb4886b17e9f37089d97d309997	bac_e92cb07172d567b05a3f668c34ca16a3	-0.1967
bac_b454a93768124af9d6a93073e7eb1e4d	bac_d69dbeb4886b17e9f37089d97d309997	0.2019
bac_340a48970e248a368a25e7a4f0943b38	bac_d69dbeb4886b17e9f37089d97d309997	-0.0146
bac_3045f8d0eb7332c151789dc0670aeac3	bac_d69dbeb4886b17e9f37089d97d309997	0.0267
bac_d69dbeb4886b17e9f37089d97d309997	fun_0159fbde605b8b7ea2b1304bfd276b82	-0.0275
bac_d69dbeb4886b17e9f37089d97d309997	fun_06e6ea6ae4b943568ace88db8128520b	-0.0986
bac_d69dbeb4886b17e9f37089d97d309997	fun_06f8d41be81eaee8ce118fd6a6917570	0.1549
bac_d69dbeb4886b17e9f37089d97d309997	fun_0729e9fcffd1962b7a39b3d93902e0f3	0.147
bac_d69dbeb4886b17e9f37089d97d309997	fun_09f70a3943cbdf8905cd01a456c50098	-0.1488
bac_d69dbeb4886b17e9f37089d97d309997	fun_0aa84d7f105e25afc127f6dd778d8ca6	-0.2436
bac_d69dbeb4886b17e9f37089d97d309997	fun_0cbb44bb9bc91c77e8f74ad2ace1d58c	0.1472
bac_d69dbeb4886b17e9f37089d97d309997	fun_0cefc2f0bcb2fe7c323cb28ac235e7d7	-0.3445
bac_d69dbeb4886b17e9f37089d97d309997	fun_0d31e3334880aee4eb26713a0e4104a5	0.1757
bac_d69dbeb4886b17e9f37089d97d309997	fun_0e4a4b1cd4283317ad2fe0dc25a07b9d	-0.1452
bac_d69dbeb4886b17e9f37089d97d309997	fun_0e9e31f5b9fc1235aaa1f8238c384a26	-0.2539
bac_d69dbeb4886b17e9f37089d97d309997	fun_0f2391ae814368a77e456e4357192e31	0.1129
bac_d69dbeb4886b17e9f37089d97d309997	fun_0f32da71e26972640eb84b6a3fcc774e	0.1844
bac_d69dbeb4886b17e9f37089d97d309997	fun_10b7a3ca6b1444c66f3b28fed3f26c99	-0.301
bac_d69dbeb4886b17e9f37089d97d309997	fun_118c0ccd7f3578d17e0db218e80ec7ba	0.234
bac_d69dbeb4886b17e9f37089d97d309997	fun_125198c1c805330221b886a492c2c4c6	0.1336
bac_d69dbeb4886b17e9f37089d97d309997	fun_1291d36523a6c20f273c7e5c4496df94	-0.2293
bac_d69dbeb4886b17e9f37089d97d309997	fun_1455565e7c2198d1f5f87a6915b8e5a2	-0.0892
bac_d69dbeb4886b17e9f37089d97d309997	fun_1949eec497be87ab032fa3316b754479	0.2337
bac_d69dbeb4886b17e9f37089d97d309997	fun_1a4c8a00ffd3e3463eba4bb201d91747	-0.1151
bac_d69dbeb4886b17e9f37089d97d309997	fun_1b9d7859cdab8b86d6b8b62f84b1334d	0.3485
bac_d69dbeb4886b17e9f37089d97d309997	fun_1c402e380e09d35cfb2c8852e229f8a9	0.1512
bac_d69dbeb4886b17e9f37089d97d309997	fun_1c44ba6433bec9b7aff23fb35d73b03b	-0.0076
bac_d69dbeb4886b17e9f37089d97d309997	fun_1c676f4ebdcb691f888fa38f57182cef	0.2271
bac_d69dbeb4886b17e9f37089d97d309997	fun_210459b7b6a2a456b09f184f6d939bc8	0.0729
bac_d69dbeb4886b17e9f37089d97d309997	fun_2180096d9fae52c2811c7cd308dbd207	0.3704
bac_d69dbeb4886b17e9f37089d97d309997	fun_22d760b5ec59a5f4627ad7dd81871970	0.0915
bac_d69dbeb4886b17e9f37089d97d309997	fun_2371d49a803099d8e644da25bb974f68	0.0338
bac_d69dbeb4886b17e9f37089d97d309997	fun_250faf103554228cad8216e1e460fbb5	-0.1777
bac_d69dbeb4886b17e9f37089d97d309997	fun_272443635e47bb81359b7a9340b5a7ae	0.272
bac_d69dbeb4886b17e9f37089d97d309997	fun_277ab749a662c377adefa6a032102c63	-0.0748
bac_d69dbeb4886b17e9f37089d97d309997	fun_29086701d1f5919659e2739cc0a37d82	0.0609
bac_d69dbeb4886b17e9f37089d97d309997	fun_2c0f51e54f8a497135bb1bcbb8650032	-0.1994
bac_d69dbeb4886b17e9f37089d97d309997	fun_2f193ba4d56d6ca5c5067ca0dc12388e	0.2008
bac_d69dbeb4886b17e9f37089d97d309997	fun_2f60b972271a751f58655719fc6e6cff	0.0083
bac_d69dbeb4886b17e9f37089d97d309997	fun_2fd4823aefdc5d0cff20c9b343f59dfa	-0.4339
bac_d69dbeb4886b17e9f37089d97d309997	fun_312d2c41e878eee9e2aa0950d232cb8e	-0.1384
bac_d69dbeb4886b17e9f37089d97d309997	fun_3386ce75410a8cb8e2231bf46ce924f5	0.3281
bac_d69dbeb4886b17e9f37089d97d309997	fun_347c44753e7c2ad2ae6a717b38a8afd7	0.0393
bac_d69dbeb4886b17e9f37089d97d309997	fun_355aca9bcdfb0c7d8402753c5a694b05	-0.3195
bac_d69dbeb4886b17e9f37089d97d309997	fun_38040dfe5f383720bf6bea322fc619aa	0.1571
bac_d69dbeb4886b17e9f37089d97d309997	fun_3875ccee852875404be496b5604364c4	-0.0192
bac_d69dbeb4886b17e9f37089d97d309997	fun_3c915d279379b12fc2ed878e1cacf341	-0.1534
bac_d69dbeb4886b17e9f37089d97d309997	fun_3cb3c6cd8442b957da3c4552abe5155d	0.0547
bac_d69dbeb4886b17e9f37089d97d309997	fun_4193543e36d7cbfcdcb829680e8252cc	-0.0058
bac_d69dbeb4886b17e9f37089d97d309997	fun_41f4e5b0f33bad087229b6f6815f964c	-0.0669
bac_d69dbeb4886b17e9f37089d97d309997	fun_4221a9af1d4a745332f707c0406fc7bc	-0.1196
bac_d69dbeb4886b17e9f37089d97d309997	fun_42842fcfe5fb451b64c00a371bcdd108	-0.1432
bac_d69dbeb4886b17e9f37089d97d309997	fun_45631d9c65545ed312005b3293a0946b	0.2546
bac_d69dbeb4886b17e9f37089d97d309997	fun_46bb506cd300f76f0f75d8a7f9a681b4	0.3052
bac_d69dbeb4886b17e9f37089d97d309997	fun_47353298fec24beb6ed1f5bad1c76001	-0.0386
bac_d69dbeb4886b17e9f37089d97d309997	fun_47f2d9bfe6e31100ef4427446a831781	-0.0233
bac_d69dbeb4886b17e9f37089d97d309997	fun_4998b3c120cb4912ddcc77878ac45df2	0.1962
bac_d69dbeb4886b17e9f37089d97d309997	fun_4c6ff3598dcaf6a9a7e11a65442a751c	0.1437
bac_d69dbeb4886b17e9f37089d97d309997	fun_4f0ab95b8153df635b9641d712c2920f	-0.0957
bac_d69dbeb4886b17e9f37089d97d309997	fun_53e2f66ea5c9838b53638808c5eee304	0.1181
bac_d69dbeb4886b17e9f37089d97d309997	fun_54264f5a5422c3cc71ccc6d49629d74a	-0.1843
bac_d69dbeb4886b17e9f37089d97d309997	fun_54335873164e6a3e028c2e5eeaa76392	-0.1519
bac_d69dbeb4886b17e9f37089d97d309997	fun_567718e73bc1b502fc38a82bb73e6879	-0.1562
bac_d69dbeb4886b17e9f37089d97d309997	fun_57c1928602d19022a67038d35c851d21	-0.0185
bac_d69dbeb4886b17e9f37089d97d309997	fun_5848680771618eee66bc844e2db4ebd4	0.339
bac_d69dbeb4886b17e9f37089d97d309997	fun_58c1e23d5186fc6f1a15b0453213b3b1	0.249
bac_d69dbeb4886b17e9f37089d97d309997	fun_5a5ae0e4fa677fdd087c0f6764761214	0.0062
bac_d69dbeb4886b17e9f37089d97d309997	fun_5f0b44624870e672b82fc6716b8aad01	0.1093
bac_d69dbeb4886b17e9f37089d97d309997	fun_6111450ab5adf32b633de5d3dfd4b46e	-0.0774
bac_d69dbeb4886b17e9f37089d97d309997	fun_66743b133436023aad67942e15edd8f9	-0.1971
bac_d69dbeb4886b17e9f37089d97d309997	fun_6726e9d29c0fca426c4f440cf6cb046f	0.329
bac_d69dbeb4886b17e9f37089d97d309997	fun_683724960932ba975963b2447692db7e	0.2197
bac_d69dbeb4886b17e9f37089d97d309997	fun_69f67412f6d0f6ed8537b40d0f34e8bc	-0.1267
bac_d69dbeb4886b17e9f37089d97d309997	fun_6b4ac75d52740dfbcbe2d6a3a1664755	-0.1552
bac_d69dbeb4886b17e9f37089d97d309997	fun_6b7b3153f86ee62a0aacee90a0d0118c	-0.1796
bac_d69dbeb4886b17e9f37089d97d309997	fun_6c2e7b127282a35015d4e99765091247	0.0892
bac_d69dbeb4886b17e9f37089d97d309997	fun_6d6e4661cedc4e067006f6428d3ccbd9	0.2207
bac_d69dbeb4886b17e9f37089d97d309997	fun_6e5acbe22fbc6a684db46a120e9f74ea	0.1129
bac_d69dbeb4886b17e9f37089d97d309997	fun_714f6a34e95c5e894dc374f0c399001f	0.1848
bac_d69dbeb4886b17e9f37089d97d309997	fun_720b2e766a3be1cfe3d9f9451e50a1cb	-0.0491
bac_d69dbeb4886b17e9f37089d97d309997	fun_729dbff0ad56f74f16f888c72f9dd00f	0.1816
bac_d69dbeb4886b17e9f37089d97d309997	fun_7562647057cc54e8f62f2bad26b87179	-0.1739
bac_d69dbeb4886b17e9f37089d97d309997	fun_79df431e4af83054cf3aea0465a2b5ea	0.0504
bac_d69dbeb4886b17e9f37089d97d309997	fun_79f1fc8642d1a265f3f8ef5188e671ed	-0.1978
bac_d69dbeb4886b17e9f37089d97d309997	fun_7a1c2fe35bf31b3e2090c15ed19bdeae	0.0458
bac_d69dbeb4886b17e9f37089d97d309997	fun_7a8e93e9b7bf5e8cdc7cad953c244980	-0.1747
bac_d69dbeb4886b17e9f37089d97d309997	fun_7c935208489995e87e119cb9abc79654	0.1431
bac_d69dbeb4886b17e9f37089d97d309997	fun_7cfd3dce3e2f93d64db98db66391538b	-0.3229
bac_d69dbeb4886b17e9f37089d97d309997	fun_7e910b6456109c70bda898a1744096d4	-0.053
bac_d69dbeb4886b17e9f37089d97d309997	fun_7fe76ee825b3c77e28a7d1e70aabd4c5	-0.0972
bac_d69dbeb4886b17e9f37089d97d309997	fun_81ea074dda3d567a71d9003ad53a1e52	0.3388
bac_d69dbeb4886b17e9f37089d97d309997	fun_85b555e22d19d03795638e9d49023b94	-0.1866
bac_d69dbeb4886b17e9f37089d97d309997	fun_86dd6cf93b827a3558b2d1db2b624e72	0.1882
bac_d69dbeb4886b17e9f37089d97d309997	fun_89a9d43450c83d1766c918b03ef5a1dd	-0.2157
bac_d69dbeb4886b17e9f37089d97d309997	fun_8c97ac471880e482d370a14e3f3ae4a6	-0.1082
bac_d69dbeb4886b17e9f37089d97d309997	fun_8d2bad89e7f124724887d4e3036be646	0.3636
bac_d69dbeb4886b17e9f37089d97d309997	fun_90c24eb9a39afa6a01bc2d0f213e805a	-0.1195
bac_d69dbeb4886b17e9f37089d97d309997	fun_9169f78999dd31b424dbd92a56a8c647	0.0645
bac_d69dbeb4886b17e9f37089d97d309997	fun_922fba29d22372624435605d293f3a28	0.0257
bac_d69dbeb4886b17e9f37089d97d309997	fun_927027479da55fe3e3a292bfe1c77169	0.09
bac_d69dbeb4886b17e9f37089d97d309997	fun_95b8f9cc2c8671f62fe85fb53f4289f3	0.1367
bac_d69dbeb4886b17e9f37089d97d309997	fun_967d3a3c39f2f5a5891827e7cab6e5fe	0.1487
bac_d69dbeb4886b17e9f37089d97d309997	fun_96bd7367a2b284e906e524c0d3ea12bc	-0.2542
bac_d69dbeb4886b17e9f37089d97d309997	fun_9855be302a9726bcdb688cf8fbb97533	-0.1793
bac_d69dbeb4886b17e9f37089d97d309997	fun_9896f7b3cf9bd0b0839caa8fffa94a43	-0.1992
bac_d69dbeb4886b17e9f37089d97d309997	fun_9a35064261c9384a6740bbf3bd32e5d9	-0.0537
bac_d69dbeb4886b17e9f37089d97d309997	fun_9f43298cab5ca5ee9c3b780bb5045e11	0.0818
bac_d69dbeb4886b17e9f37089d97d309997	fun_9fd168d363baaa01b1e4d633e18a9eeb	-0.114
bac_d69dbeb4886b17e9f37089d97d309997	fun_9fdb180e75a8ad5624a0328db1fa0ba9	0.1816
bac_d69dbeb4886b17e9f37089d97d309997	fun_a1d92bd186f42a95349519ddf9aa91fb	-0.1392
bac_d69dbeb4886b17e9f37089d97d309997	fun_a28ee535e8e8fa5859930f429660433e	0.1933
bac_d69dbeb4886b17e9f37089d97d309997	fun_a3a2dd5aa3151535dd8270ae478a8401	0.0187
bac_d69dbeb4886b17e9f37089d97d309997	fun_a475788ef659929871471c1744ec7f3d	-0.1227
bac_d69dbeb4886b17e9f37089d97d309997	fun_a4fe255622c164fec3c18952aadf3cd7	0.2382
bac_d69dbeb4886b17e9f37089d97d309997	fun_a8daa63b2104c88f19db8eced34b6dfb	-0.0539
bac_d69dbeb4886b17e9f37089d97d309997	fun_abd808bd07f1d21933ef5ef5050116db	0.174
bac_d69dbeb4886b17e9f37089d97d309997	fun_ad9da3724a49f61b50680ba7ee3947f4	-0.0888
bac_d69dbeb4886b17e9f37089d97d309997	fun_b163c0b164dead2a98defe2c37ed3cbd	-0.0854
bac_d69dbeb4886b17e9f37089d97d309997	fun_b1f9817e510086a5b0fe9a4b0b515f39	-0.0158
bac_d69dbeb4886b17e9f37089d97d309997	fun_b3e776671dcc86dc99a4b20300b8a204	0.0992
bac_d69dbeb4886b17e9f37089d97d309997	fun_b52a3ea4fd6069420679caf4241c801b	-0.215
bac_d69dbeb4886b17e9f37089d97d309997	fun_b6155a78d66e06baed759508b47f4ec8	-0.2251
bac_d69dbeb4886b17e9f37089d97d309997	fun_b69f758c15c65176a498709815701b3b	-0.1703
bac_d69dbeb4886b17e9f37089d97d309997	fun_b6c17784863d8ca0df880e4d5c4c2170	0.108
bac_d69dbeb4886b17e9f37089d97d309997	fun_b8f3c964119deead9855eedce61cb5eb	0.0845
bac_d69dbeb4886b17e9f37089d97d309997	fun_b9366da8994c36aa73c3fccf6dd7dd8d	-0.1324
bac_d69dbeb4886b17e9f37089d97d309997	fun_b9f011d775ce8542c757dc538bf63a1f	0.0797
bac_d69dbeb4886b17e9f37089d97d309997	fun_bb99bd6ab9f193dc1ed44c3bc8e10652	0.1058
bac_d69dbeb4886b17e9f37089d97d309997	fun_be936537d543df721d2d6e465a097971	-0.1127
bac_d69dbeb4886b17e9f37089d97d309997	fun_beefa685a70929e4573b559a14f4167c	-0.1571
bac_d69dbeb4886b17e9f37089d97d309997	fun_bef14d5fca5e566de33c2d6935befb01	-0.084
bac_d69dbeb4886b17e9f37089d97d309997	fun_c1a9e87b41cdbdd611acf419998c12ca	0.0181
bac_d69dbeb4886b17e9f37089d97d309997	fun_c37dd1e535482014cbb5bd9aa864c2d3	0.1255
bac_d69dbeb4886b17e9f37089d97d309997	fun_c43e10fa3b25ac02e6a37f070df3263b	-0.1385
bac_d69dbeb4886b17e9f37089d97d309997	fun_c50f5ad0d4d11e01c9d20523193b6072	0.1242
bac_d69dbeb4886b17e9f37089d97d309997	fun_c82b27575fa9351a88fd14041f56c01a	0.019
bac_d69dbeb4886b17e9f37089d97d309997	fun_c9e8f335f00d3b1f318d2c091ecfae60	0.1592
bac_d69dbeb4886b17e9f37089d97d309997	fun_cc387c913621b6d6192ba9110f13b0a9	0.1357
bac_d69dbeb4886b17e9f37089d97d309997	fun_ce2e769554618c58d9ebf96e0fed8762	-0.1417
bac_d69dbeb4886b17e9f37089d97d309997	fun_cf618880c7f0ace7a7bdb6820ad1afa5	-0.1907
bac_d69dbeb4886b17e9f37089d97d309997	fun_cfa651347c94e676f6c5fa749f7f1cf8	-0.2606
bac_d69dbeb4886b17e9f37089d97d309997	fun_d1d3ea70e6d57e97a362666d1a7a7ec0	0.1591
bac_d69dbeb4886b17e9f37089d97d309997	fun_d23114abc4325b750a4be8c35cf3da99	-0.0069
bac_d69dbeb4886b17e9f37089d97d309997	fun_d292815810aa92389848a499c131f1f0	-0.1762
bac_d69dbeb4886b17e9f37089d97d309997	fun_d40be4ff5cf29f494c04116d28565485	-0.1977
bac_d69dbeb4886b17e9f37089d97d309997	fun_d6401113e9c8f82041604baeabc6b187	0.1399
bac_d69dbeb4886b17e9f37089d97d309997	fun_d854488b6221f9df4bdf40fd52992a59	0.2345
bac_d69dbeb4886b17e9f37089d97d309997	fun_daf5ad437741d76e56bec505f7560e38	0.1597
bac_d69dbeb4886b17e9f37089d97d309997	fun_dc5110758b11f79a75227a78213c4d1f	0.0191
bac_d69dbeb4886b17e9f37089d97d309997	fun_dd394169cc6ef13eb9b3fa39a501c038	0.0557
bac_d69dbeb4886b17e9f37089d97d309997	fun_df30f1edf3c23405b2d24d2705cf7707	-0.1431
bac_d69dbeb4886b17e9f37089d97d309997	fun_e006c22456bda68d9c4113992dcfd9e7	0.1019
bac_d69dbeb4886b17e9f37089d97d309997	fun_e008eedc46fb56a7e7a0b1a2bdfdf8a4	-0.3306
bac_d69dbeb4886b17e9f37089d97d309997	fun_e09e76cd7cbe91138eb577f7abec19b2	0.107
bac_d69dbeb4886b17e9f37089d97d309997	fun_e11ae9481b4e3e572aff32650e706ed1	0.308
bac_d69dbeb4886b17e9f37089d97d309997	fun_e2df03c4f8c4626f954265a0a08ce968	-0.1744
bac_d69dbeb4886b17e9f37089d97d309997	fun_e56fa2fae3901d608b8afcbfa6d34246	0.1528
bac_d69dbeb4886b17e9f37089d97d309997	fun_e5bf6cacfa2148602d1019a699e9204f	0.2748
bac_d69dbeb4886b17e9f37089d97d309997	fun_e6f3fb7d31bdd7686398707942491537	0.0617
bac_d69dbeb4886b17e9f37089d97d309997	fun_e852926963eba0d5fdad3a9f4fe568b6	-0.1305
bac_d69dbeb4886b17e9f37089d97d309997	fun_ea444593948c664d061b7bf45776df49	-0.1748
bac_d69dbeb4886b17e9f37089d97d309997	fun_ecc0925f4392de6c08c6a061329fd378	-0.046
bac_d69dbeb4886b17e9f37089d97d309997	fun_ecda94593e7d6c88cc53f98bf695da16	0.0635
bac_d69dbeb4886b17e9f37089d97d309997	fun_ef75ceb1455f5561224cd50f122108e9	0.1007
bac_d69dbeb4886b17e9f37089d97d309997	fun_f051e70aa867848fd8e5fd826f7256cc	-0.2514
bac_d69dbeb4886b17e9f37089d97d309997	fun_f1b21f756b44e75b41c8a37408af48f5	-0.0817
bac_d69dbeb4886b17e9f37089d97d309997	fun_f25341d99350562755613772d36a40a0	-0.1123
bac_d69dbeb4886b17e9f37089d97d309997	fun_f2fd13c8184b9fd3e3b9720be9cca2e6	-0.1124
bac_d69dbeb4886b17e9f37089d97d309997	fun_f39f4c420e993636ee325e7a01eec5c4	-0.2342
bac_d69dbeb4886b17e9f37089d97d309997	fun_f3fe88aa407ee2dc2c7e826f575fdfb4	-0.113
bac_d69dbeb4886b17e9f37089d97d309997	fun_f706a24cd4738a2b24c2671115b26148	-0.0681
bac_d69dbeb4886b17e9f37089d97d309997	fun_fa0a4fa10b65a1a6f7cb82185fb8d973	0.098
bac_d69dbeb4886b17e9f37089d97d309997	fun_fa78b6a254cff46e42889f9436d013dc	0.1531
bac_d69dbeb4886b17e9f37089d97d309997	fun_faa089d82d13274e9860ea4eca1b7d44	-0.0495
bac_d69dbeb4886b17e9f37089d97d309997	fun_fb2832a28e377bb3e5702f77807dd28e	0.1426
bac_d69dbeb4886b17e9f37089d97d309997	fun_fb75326ddc4fb977b3b9d5b576072c4d	-0.1829
bac_d69dbeb4886b17e9f37089d97d309997	fun_fc103118419fa58af686fe80d693fb9e	-0.2713
bac_d69dbeb4886b17e9f37089d97d309997	fun_fd3684453f856dcc4dd937a3544c61fc	-0.153
bac_d69dbeb4886b17e9f37089d97d309997	fun_fd49afeea05ea589b5d01bc1387bc139	-0.0238
bac_d69dbeb4886b17e9f37089d97d309997	fun_fd9887a5036ac9da632d6843d5b3fb70	0.1823
bac_d69dbeb4886b17e9f37089d97d309997	fun_fe2ac47fcfb209c2b977b6ba54f1f5fd	0.3311
bac_5d5482ef84ee06d0d94ac18295917250	bac_86135298ff3fd0128f0d619d6df65c22	-0.0817
bac_86135298ff3fd0128f0d619d6df65c22	bac_f5b26aa94c06b7bdfa92ae6b717f51b3	0.2661
bac_86135298ff3fd0128f0d619d6df65c22	bac_b3e43471f9e9e418e78c655dd82e3187	-0.0809
bac_272abf16adc123ed3b9e01811cd36e9a	bac_86135298ff3fd0128f0d619d6df65c22	0.4917
bac_86135298ff3fd0128f0d619d6df65c22	bac_dae457dce2089ce83fd9a96ce128ec7a	-0.3018
bac_585b3143d80f6c23342a75e4307553ee	bac_86135298ff3fd0128f0d619d6df65c22	0.0912
bac_0cd2b17c6c14eb16a9c3aebe599b9c62	bac_86135298ff3fd0128f0d619d6df65c22	0.6069
bac_86135298ff3fd0128f0d619d6df65c22	bac_b87f5ae148b3c38213fdeca77b10b1de	-0.245
bac_622da15e5f92253a2764ebd980b2d0c9	bac_86135298ff3fd0128f0d619d6df65c22	0.3871
bac_86135298ff3fd0128f0d619d6df65c22	bac_a1670155b607fcc9ee12f1110fac1659	0.0249
bac_0ca014618cae8611b1056d121c5eab80	bac_86135298ff3fd0128f0d619d6df65c22	0.3124
bac_86135298ff3fd0128f0d619d6df65c22	bac_9b4765fa1f6303b57e4753b9bb2fd99e	-0.19
bac_86135298ff3fd0128f0d619d6df65c22	bac_b38a20526bd646ff2487a692b67e00df	0.1389
bac_86135298ff3fd0128f0d619d6df65c22	bac_f9f4ecf4ab4a329454db0729f6590c4d	0.1173
bac_2529bb39885d699e19a299a4fc16405a	bac_86135298ff3fd0128f0d619d6df65c22	-0.2036
bac_15b86556d51ce10360c4f1575e6003c8	bac_86135298ff3fd0128f0d619d6df65c22	-0.026
bac_5646ce441e39d599fde38566fc2a3718	bac_86135298ff3fd0128f0d619d6df65c22	-0.1213
bac_86135298ff3fd0128f0d619d6df65c22	bac_d99a174a95a9d8b41a24ed307a75f351	-0.4415
bac_464882d14329426232cde52c51d0b345	bac_86135298ff3fd0128f0d619d6df65c22	0.4004
bac_86135298ff3fd0128f0d619d6df65c22	bac_de9b20469aa6f012e0778f0a30f3beca	0.3263
bac_3582c0207b02834a6a098b8ad976036f	bac_86135298ff3fd0128f0d619d6df65c22	0.3479
bac_043ec4509f46b79a46d13dbc919a7924	bac_86135298ff3fd0128f0d619d6df65c22	0.2603
bac_591f0aad0a5b9899f7d5341a892bd16e	bac_86135298ff3fd0128f0d619d6df65c22	0.0128
bac_86135298ff3fd0128f0d619d6df65c22	bac_a3c01770be7485902942c66b05d732c6	0.1004
bac_86135298ff3fd0128f0d619d6df65c22	bac_9716273aa8b614eaa0ad05c7f1842c2f	-0.2237
bac_7b110995ba42ff5360e4449295150364	bac_86135298ff3fd0128f0d619d6df65c22	-0.0469
bac_86135298ff3fd0128f0d619d6df65c22	bac_e1b2a2065fed56a71252c21280552b6f	-0.1748
bac_86135298ff3fd0128f0d619d6df65c22	bac_fc160a35e57bed442f0cbfdb844cfae1	0.395
bac_3af4ab40cbc43e983c22a361f5f3acbd	bac_86135298ff3fd0128f0d619d6df65c22	-0.6077
bac_5d5e543cbbaf6b818a35a8121079b140	bac_86135298ff3fd0128f0d619d6df65c22	0.1314
bac_001e299c761b01fe4e92bc79575f7e1f	bac_86135298ff3fd0128f0d619d6df65c22	-0.456
bac_86135298ff3fd0128f0d619d6df65c22	bac_dd8c8d60bfca3e1df01a4bbff8d3326e	0.0964
bac_86135298ff3fd0128f0d619d6df65c22	bac_fd6b681dfd04576bd2faa39c2cd7ff7f	-0.184
bac_1055fe0a6b59638d742ec7075dc33cfd	bac_86135298ff3fd0128f0d619d6df65c22	-0.3074
bac_86135298ff3fd0128f0d619d6df65c22	bac_f18b0846941f368a329f8a95954ce004	-0.1611
bac_46f909143dcd72273012d4e16e8e9b96	bac_86135298ff3fd0128f0d619d6df65c22	0.2717
bac_86135298ff3fd0128f0d619d6df65c22	bac_f1cc37ff19bc586384407bc5f20d30c5	0.0428
bac_7719b0c07387d2f45e9d53bdad373b2a	bac_86135298ff3fd0128f0d619d6df65c22	0.5756
bac_86135298ff3fd0128f0d619d6df65c22	bac_d1fe785a5dc8ddb4ca07575f1da854a6	0.4183
bac_2656fe62a6ca3d61b87c97c24a5679e1	bac_86135298ff3fd0128f0d619d6df65c22	-0.4372
bac_5476323c7792ed7c0c4c3e27c0f5b3c7	bac_86135298ff3fd0128f0d619d6df65c22	-0.2167
bac_86135298ff3fd0128f0d619d6df65c22	bac_e6abed741cddf509b07cc1b4459cc685	0.2412
