"SampleID","Site","Type","Order.q","qD","qD.LCL","qD.UCL","SC_star"
"Bac_129","4","sediment_20",2,127.868476468633,122.251697422319,133.485255514947,0.9946
"Bac_137","4","sediment_20",0,761.811998686652,754.733711289562,768.890286083743,0.9946
"Bac_137","4","sediment_20",1,556.659795034454,547.458622824223,565.860967244686,0.9946
"Bac_137","4","sediment_20",2,395.439890013176,379.325339910565,411.554440115787,0.9946
"Bac_140","4","sediment_20",0,897.079929417015,887.010853557916,907.149005276113,0.9946
"Bac_140","4","sediment_20",1,567.840546887656,557.199445677314,578.481648097998,0.9946
"Bac_140","4","sediment_20",2,326.03323183125,311.311811437677,340.754652224823,0.9946
"Bac_141","4","sediment_20",0,427.9598692507,415.649275836338,440.270462665062,0.9946
"Bac_141","4","sediment_20",1,222.386492397747,215.008879251428,229.764105544066,0.9946
"Bac_141","4","sediment_20",2,60.866669887412,54.4133738316374,67.3199659431865,0.9946
"Bac_012","2","tile_d",0,309.475990594122,302.205075971903,316.74690521634,0.996
"Bac_012","2","tile_d",1,219.313929535362,214.210358316965,224.41750075376,0.996
"Bac_012","2","tile_d",2,171.268134305874,164.565713746288,177.97055486546,0.996
"Bac_015","2","tile_d",0,537.013869400186,528.207191300928,545.820547499444,0.996
"Bac_015","2","tile_d",1,388.040465131334,379.869759115263,396.211171147406,0.996
"Bac_015","2","tile_d",2,294.255100896307,283.364143513383,305.146058279231,0.996
"Bac_039","2","leaf",0,89.9091004356193,87.0366654052119,92.7815354660268,0.996
"Bac_039","2","leaf",1,70.2810476487279,67.7605994004572,72.8014958969986,0.996
"Bac_039","2","leaf",2,58.0572883150894,54.6285435440315,61.4860330861474,0.996
"Bac_044","2","tile_l",0,360.245768736233,351.820028581879,368.671508890587,0.996
"Bac_044","2","tile_l",1,242.53861439452,237.459869597388,247.617359191652,0.996
"Bac_044","2","tile_l",2,181.672197907246,175.090165516265,188.254230298228,0.996
"Bac_045","2","tile_l",0,220.727284612701,213.98630026306,227.468268962341,0.996
"Bac_045","2","tile_l",1,152.514149527587,147.693771081439,157.334527973735,0.996
"Bac_045","2","tile_l",2,115.795324868397,109.781647493287,121.809002243506,0.996
"Bac_046","2","tile_l",0,221.208881346517,216.316101494418,226.101661198616,0.996
"Bac_046","2","tile_l",1,149.758310646008,145.602932869534,153.913688422483,0.996
"Bac_046","2","tile_l",2,108.85592311339,103.07306276131,114.638783465471,0.996
"Bac_047","2","tile_l",0,534.001296576319,524.561936752131,543.440656400506,0.996
"Bac_047","2","tile_l",1,339.369539495047,333.610786395648,345.128292594445,0.996
"Bac_047","2","tile_l",2,243.842227443118,236.013235723392,251.671219162844,0.996
"Bac_050","2","tile_l",0,437.045628702526,425.743342598986,448.347914806067,0.996
"Bac_050","2","tile_l",1,300.390912742104,293.901066236592,306.880759247616,0.996
"Bac_050","2","tile_l",2,228.051904830689,219.3857997347,236.718009926678,0.996
"Bac_079","2","leaf",0,550.30606226919,542.470604860827,558.141519677552,0.996
"Bac_079","2","leaf",1,304.692172963823,299.507015113257,309.877330814388,0.996
"Bac_079","2","leaf",2,170.931529427624,164.538487896094,177.324570959153,0.996
"Bac_091","2","tile_l",0,520.075910890247,509.970201360762,530.181620419733,0.996
"Bac_091","2","tile_l",1,349.730236061637,342.707387484044,356.753084639231,0.996
"Bac_091","2","tile_l",2,263.061795155329,254.418743263686,271.704847046972,0.996
"Bac_132","2","tile_d",0,699.197380082939,689.133795369893,709.260964795985,0.996
"Bac_132","2","tile_d",1,456.038580310621,447.559274651715,464.517885969526,0.996
"Bac_132","2","tile_d",2,305.516878456524,294.192077860125,316.841679052923,0.996
"Bac_133","2","tile_d",0,425.352701507574,417.141172461703,433.564230553445,0.996
"Bac_133","2","tile_d",1,282.604764284465,276.660934562466,288.548594006465,0.996
"Bac_133","2","tile_d",2,210.524374605186,202.858390332793,218.190358877579,0.996
"Bac_138","2","tile_d",0,694.70711552174,682.400259151542,707.013971891937,0.996
"Bac_138","2","tile_d",1,472.665573811722,464.049555704869,481.281591918575,0.996
"Bac_138","2","tile_d",2,337.543298525113,325.86547511247,349.221121937755,0.996
"Bac_139","2","tile_d",0,1235.46189135235,1220.92279368906,1250.00098901564,0.996
"Bac_139","2","tile_d",1,613.142864353244,604.857731958724,621.427996747764,0.996
"Bac_139","2","tile_d",2,351.009184471335,342.874305799835,359.144063142834,0.996
"Bac_013","1","tile_d",0,324.558732652482,316.469747778287,332.647717526677,0.9945
"Bac_013","1","tile_d",1,197.276720959303,191.581280902822,202.972161015784,0.9945
"Bac_013","1","tile_d",2,112.479335903862,103.961294105867,120.997377701857,0.9945
"Bac_016","1","tile_d",0,329.912465527623,320.682061230602,339.142869824644,0.9945
"Bac_016","1","tile_d",1,227.620809759557,221.257583777437,233.984035741677,0.9945
"Bac_016","1","tile_d",2,159.519462749196,150.116104864919,168.922820633473,0.9945
"Bac_018","1","tile_d",0,442.167676426952,434.349576212986,449.985776640917,0.9945
"Bac_018","1","tile_d",1,271.137944790751,264.921787346135,277.354102235367,0.9945
"Bac_018","1","tile_d",2,160.64245972398,150.85972079961,170.425198648351,0.9945
"Bac_019","1","tile_d",0,456.859078195499,449.42034484035,464.297811550647,0.9945
"Bac_019","1","tile_d",1,324.001755610561,316.473585692861,331.529925528262,0.9945
"Bac_019","1","tile_d",2,220.599641597852,208.833021642522,232.366261553182,0.9945
"Bac_021","1","sediment_20",0,74.4635171850379,73.6995532330509,75.2274811370249,0.9945
"Bac_021","1","sediment_20",1,61.5677885934586,60.2453228458653,62.890254341052,0.9945
"Bac_021","1","sediment_20",2,52.8386893281014,50.7771333780446,54.9002452781583,0.9945
"Bac_048","1","tile_l",0,273.599483507882,265.624495927522,281.574471088241,0.9945
"Bac_048","1","tile_l",1,154.301978614981,149.313483500912,159.29047372905,0.9945
"Bac_048","1","tile_l",2,80.0367860068724,73.9982412698152,86.0753307439297,0.9945
"Bac_051","1","tile_l",0,213.017368284309,208.263838926486,217.770897642132,0.9945
"Bac_051","1","tile_l",1,116.543051792993,112.619642572936,120.46646101305,0.9945
"Bac_051","1","tile_l",2,62.286167370969,57.9279867701781,66.6443479717599,0.9945
"Bac_058","1","tile_d",0,160.533072203205,154.339464244717,166.726680161694,0.9945
"Bac_058","1","tile_d",1,99.6753410030848,96.1410728437663,103.209609162403,0.9945
"Bac_058","1","tile_d",2,66.4156066550102,61.6785116549432,71.1527016550771,0.9945
"Bac_063","1","sediment_20",0,294.078838638781,293.09275970227,295.064917575292,0.9945
"Bac_063","1","sediment_20",1,230.294085307512,227.812663609602,232.775507005422,0.9945
"Bac_063","1","sediment_20",2,181.528784679998,176.694577420807,186.36299193919,0.9945
"Bac_065","1","sediment_20",0,287.586940863214,286.091425392554,289.082456333873,0.9945
"Bac_065","1","sediment_20",1,218.790369267112,217.043109436812,220.537629097412,0.9945
"Bac_065","1","sediment_20",2,173.945155578086,171.047347765972,176.842963390199,0.9945
"Bac_076","1","leaf",0,346.042066565117,340.401075053767,351.683058076467,0.9945
"Bac_076","1","leaf",1,170.418688077388,166.592924061649,174.244452093128,0.9945
"Bac_076","1","leaf",2,90.2974548383172,86.6188753555511,93.9760343210834,0.9945
"Bac_077","1","leaf",0,347.614140392133,340.391251760741,354.837029023525,0.9945
"Bac_077","1","leaf",1,186.530804878854,182.534287697187,190.527322060521,0.9945
"Bac_077","1","leaf",2,115.247206655831,111.077259043585,119.417154268076,0.9945
"Bac_078","1","leaf",0,181.949934959114,175.398999096749,188.50087082148,0.9945
"Bac_078","1","leaf",1,108.235875638671,105.037557821401,111.434193455942,0.9945
"Bac_078","1","leaf",2,72.8201738968171,69.3871217410643,76.2532260525699,0.9945
"Bac_080","1","leaf",0,245.505182921304,239.566746010478,251.44361983213,0.9945
"Bac_080","1","leaf",1,146.268401481223,142.967179873513,149.569623088933,0.9945
"Bac_080","1","leaf",2,97.8234363775949,93.804665904065,101.842206851125,0.9945
"Bac_082","1","leaf",0,574.469610594008,568.727836815828,580.211384372187,0.9945
"Bac_082","1","leaf",1,261.081112138492,256.791981610488,265.370242666495,0.9945
"Bac_082","1","leaf",2,131.126859651912,127.027546645995,135.226172657829,0.9945
"Bac_083","1","leaf",0,304.401098219313,300.515201036093,308.286995402532,0.9945
"Bac_083","1","leaf",1,150.525167346015,147.265977852352,153.784356839678,0.9945
"Bac_083","1","leaf",2,77.6136850094822,74.1549411058044,81.07242891316,0.9945
"Bac_098","1","sediment_5",0,412.21484520471,409.885251789397,414.544438620024,0.9945
"Bac_098","1","sediment_5",1,321.940474283785,318.715107420203,325.165841147367,0.9945
"Bac_098","1","sediment_5",2,257.39735595883,251.802461220996,262.992250696663,0.9945
