"SampleID","Site","Type","Order.q","qD","qD.LCL","qD.UCL","SC_star"
"T045","4","tile_l",2,56.6549998962758,55.7717102437254,57.5382895488263,0.999
"T046","4","tile_l",0,139.787362487238,138.630565416099,140.944159558377,0.999
"T046","4","tile_l",1,54.6588612606049,53.3842065361628,55.9335159850471,0.999
"T046","4","tile_l",2,26.2641273715742,25.3453478610993,27.182906882049,0.999
"T047","4","tile_l",0,430.418627712333,425.409322178641,435.427933246024,0.999
"T047","4","tile_l",1,80.2568286735724,78.7882724700843,81.7253848770605,0.999
"T047","4","tile_l",2,26.8761902383643,26.1606978584879,27.5916826182407,0.999
"T048","4","tile_l",0,841.586470054659,835.763346333481,847.409593775837,0.999
"T048","4","tile_l",1,90.906416629927,89.8129064825793,91.9999267772747,0.999
"T048","4","tile_l",2,25.1576053441117,24.7289229184042,25.5862877698192,0.999
"T067","4","tile_d",0,259.331034184243,255.464988365204,263.197080003282,0.999
"T067","4","tile_d",1,131.538447768814,127.453072610368,135.623822927261,0.999
"T067","4","tile_d",2,66.8718412063119,63.2050323462977,70.5386500663261,0.999
"T069","4","tile_d",0,368.849358605606,361.369175881733,376.329541329478,0.999
"T069","4","tile_d",1,60.0419682579241,58.1195509531235,61.9643855627248,0.999
"T069","4","tile_d",2,13.6883402524443,13.1516711042048,14.2250094006837,0.999
"T070","4","tile_d",0,323.04474855099,320.202153934764,325.887343167216,0.999
"T070","4","tile_d",1,111.495959020148,107.823479115316,115.168438924979,0.999
"T070","4","tile_d",2,33.1208627773245,31.1553167584033,35.0864087962458,0.999
"T071","4","tile_d",0,406.968314183607,402.877773225599,411.058855141615,0.999
"T071","4","tile_d",1,88.6201326832173,86.1337641582025,91.1065012082322,0.999
"T071","4","tile_d",2,23.2867890256471,22.3383378170764,24.2352402342177,0.999
"T072","4","tile_d",0,240.305599999043,235.718212129669,244.892987868418,0.999
"T072","4","tile_d",1,58.7580657829143,56.5365900049955,60.979541560833,0.999
"T072","4","tile_d",2,18.902126940128,18.0008529850163,19.8034008952398,0.999
"T084","4","sediment_5",0,97.6981827045574,97.0835619878392,98.3128034212756,0.999
"T084","4","sediment_5",1,71.0388618448449,69.6889928601934,72.3887308294963,0.999
"T084","4","sediment_5",2,49.6972551003241,47.5032075030072,51.891302697641,0.999
"T085","4","sediment_5",0,63.7405627203797,62.7922879361014,64.6888375046581,0.999
"T085","4","sediment_5",1,49.0155768718811,48.3056933358617,49.7254604079004,0.999
"T085","4","sediment_5",2,41.4946310462339,40.4871781338411,42.5020839586266,0.999
"T086","4","sediment_5",0,175.50997850119,173.70816976451,177.311787237869,0.999
"T086","4","sediment_5",1,107.072126276823,104.026274975616,110.117977578031,0.999
"T086","4","sediment_5",2,70.3424992817392,66.9484047503288,73.7365938131496,0.999
"T087","4","sediment_5",0,144.263561471016,143.023993823749,145.503129118283,0.999
"T087","4","sediment_5",1,88.7918936685047,87.4473936525243,90.1363936844851,0.999
"T087","4","sediment_5",2,54.6337481024535,53.0526135279905,56.2148826769165,0.999
"T089","4","sediment_5",0,89.1603118267439,87.3493667140673,90.9712569394205,0.999
"T089","4","sediment_5",1,57.912125064018,57.3046194961716,58.5196306318644,0.999
"T089","4","sediment_5",2,44.7067399582242,43.8532681940056,45.5602117224428,0.999
"T102","4","sediment_20",0,57.0794724618493,55.9923090466959,58.1666358770027,0.999
"T102","4","sediment_20",1,42.50369756501,41.9158103133778,43.0915848166421,0.999
"T102","4","sediment_20",2,34.1744550504371,33.2671350811381,35.081775019736,0.999
"T103","4","sediment_20",0,120.966652330428,119.992744675231,121.940559985624,0.999
"T103","4","sediment_20",1,76.1952523671987,74.7949032391366,77.5956014952607,0.999
"T103","4","sediment_20",2,46.2698056251671,44.250845753866,48.2887654964682,0.999
"T105","4","sediment_20",0,164.816379551178,163.849883669175,165.782875433181,0.999
"T105","4","sediment_20",1,93.895672063101,93.1153513341527,94.6759927920493,0.999
"T105","4","sediment_20",2,56.3867079149128,55.4639564832315,57.3094593465941,0.999
