"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"6fcef8ce10cb7be7b6ada8f1feba0fa5","d__Eukaryota","Cryptomycota","uncultured","uncultured","uncultured","uncultured","uncultured_Eimeriidae"
"3d8db4ce1154d968f2e85b16a6ef6fca","d__Eukaryota","Centrohelida","Centrohelida","Centrohelida",NA,NA,NA
"b5d32b2dd2a1e5c51308e49b6b02751b","d__Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Diplostraca","Diplostraca","Oxyurella_longicaudis"
"c368f4ba91eafc1715d824d64f1f703b","d__Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemeroptera","Ephemeroptera",NA
"4baa698954f21c214d6f891d1f8023ca","Unassigned",NA,NA,NA,NA,NA,NA
"e7d3d1a97bdd5e6d9002c4a19db1fa38","d__Eukaryota",NA,NA,NA,NA,NA,NA
"1a06b0b7352ed2c57572be37e8082099","d__Eukaryota","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"13a2ed686fa2b88fe32dbffda8e3953c","d__Eukaryota","Ochrophyta","Chrysophyceae",NA,NA,NA,NA
"e4c33241fe68f51ed43053ed1d33bd7b","d__Eukaryota",NA,NA,NA,NA,NA,NA
"3e32323b1899c0a0207702b70c6dcc82","Unassigned",NA,NA,NA,NA,NA,NA
"3bfb159d1cf1c0350d5ca8d49e598f29","d__Bacteria",NA,NA,NA,NA,NA,NA
"7503fd2c1734321f1381bfa32412dcf5","d__Eukaryota","Ochrophyta","Chrysophyceae",NA,NA,NA,NA
"c32ec4f464cd2b8f3aca73cf0931883b","d__Eukaryota",NA,NA,NA,NA,NA,NA
"0067ccb972fb49b4f3f5244d063ad61e","d__Eukaryota",NA,NA,NA,NA,NA,NA
"abe0bf38efc30e3716c623e969f9f434","Unassigned",NA,NA,NA,NA,NA,NA
"3741a17dc8df0019d8d2ad4c16288326","d__Eukaryota",NA,NA,NA,NA,NA,NA
"889fd90941063e0e6cc23292a9d264f3","d__Eukaryota","Amoebozoa","Discosea","Vannellida","Vannellida","Vannella","Vannella_miroides"
"bfee8ea203b72b435c3fdc3245d63424","d__Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"29f7ea80c8e34cbd474389199ddcc904","d__Eukaryota",NA,NA,NA,NA,NA,NA
"0813f616a7b5131c2e2c2557e3d4c780","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"0d40b76863b991842927731bcbda7f0b","d__Eukaryota","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA
"a5fb8c2d227417ab857b8dc444ff4012","d__Eukaryota",NA,NA,NA,NA,NA,NA
"5379d8c64be3d6b3046301c723e58cb4","d__Eukaryota",NA,NA,NA,NA,NA,NA
"b74229d4c887f21020ccea50b4f35d58","d__Eukaryota",NA,NA,NA,NA,NA,NA
"c4e148086434475fc3f92f508600916f","d__Eukaryota","Ciliophora","Intramacronucleata","Litostomatea",NA,NA,NA
"e1f33375ada1fe6dfddb762a989bb3df","d__Eukaryota","Annelida","Clitellata","Haplotaxida","Haplotaxida","Haplotaxida","Stylaria_sp."
"9f11eddb9da481bdf8d8ce39aaef81ad","Unassigned",NA,NA,NA,NA,NA,NA
"8c1f68a5426c0440ea16fd687c4a4c1f","d__Eukaryota",NA,NA,NA,NA,NA,NA
"0f43265fe2006f0f3e1deb2fb3513110","d__Bacteria",NA,NA,NA,NA,NA,NA
"6003b0ca3b6a533d4d027122a722159e","d__Eukaryota","SAR","Labyrinthulomycetes","Labyrinthulomycetes","Labyrinthulomycetes","Sorodiplophrys","Sorodiplophrys_stercorea"
"29f068ba1dcf574236f4cc52ee300dec","Unassigned",NA,NA,NA,NA,NA,NA
"71e7988d976602a8375ad6d3f435455a","d__Eukaryota",NA,NA,NA,NA,NA,NA
"7ccd97ea5398b1d448fb80e96fc5ccfb","d__Eukaryota","Mollusca","Bivalvia","Veneroida","Veneroida","Veneroida","Tapes_literata"
"710b0bbe55e930446ca44df7e0ba53c7","d__Eukaryota",NA,NA,NA,NA,NA,NA
"db426c6f3a0a65e5b7a15909ce34d567","d__Eukaryota",NA,NA,NA,NA,NA,NA
"bfcfa84ea8725fd4eaed23208d2cd666","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Tetrahymena",NA
"8cdb33cdc62d21b3819c00a015a12c3c","d__Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia",NA
"dffc1b657349375608a8266fc07a1c79","d__Bacteria",NA,NA,NA,NA,NA,NA
"46217522c9365a7e091a2aaeb2e3962e","d__Eukaryota",NA,NA,NA,NA,NA,NA
"fa741a87788ae18286a1f882bfe36188","d__Eukaryota","Cercozoa","Imbricatea","Imbricatea","Euglyphida","Paulinella",NA
"10820372ae4a58fe396e1a3990ff84a2","d__Eukaryota","Rotifera","Bdelloidea","Adinetida","Adinetida","Adinetida","Hyalella_azteca"
"bff9c72fb74840a69131f5c92ffeb08d","d__Eukaryota",NA,NA,NA,NA,NA,NA
"ff12fcf511db4608b72646843db968f9","d__Eukaryota",NA,NA,NA,NA,NA,NA
"ef4fb1c3d7137f5ecf6b673989802613","d__Eukaryota","Platyhelminthes","Rhabditophora","Tricladida","Continenticola","Continenticola","Schmidtea_polychroa"
"e68f4ef849ae63d5bae16f00a4c23040","d__Eukaryota","Arthropoda","Insecta",NA,NA,NA,NA
"8b267365b7ecaa27c272c9e28cebebdf","d__Eukaryota",NA,NA,NA,NA,NA,NA
"1a858018e760cc3982693db8e379cfb0","Unassigned",NA,NA,NA,NA,NA,NA
"010b1391d9b87c8dec65754b503b9571","d__Eukaryota","Ochrophyta","Chrysophyceae","Chrysophyceae","Chrysophyceae","Chrysophyceae","Hydrurus_foetidus"
"1ecb239be7f4126d480619167fe6a26d","d__Eukaryota",NA,NA,NA,NA,NA,NA
"e336be621f5fd3077d19cc619446a47e","d__Eukaryota","SAR","Labyrinthulomycetes","Labyrinthulomycetes","Labyrinthulomycetes","Sorodiplophrys","Sorodiplophrys_stercorea"
"e29a2bfa386315987696e3d76ebf6488","d__Eukaryota",NA,NA,NA,NA,NA,NA
"28aaacc4ec006cefc00a421661e72c11","d__Eukaryota","Ciliophora","Postciliodesmatophora","Heterotrichea","Heterotrichea","Stentor","Stentor_roeselii"
"1786681285fa411f673212cd59075da9","d__Eukaryota","Ascomycota",NA,NA,NA,NA,NA
"86afca5e5e06f9c2d7c13e0c919b8c1b","d__Eukaryota","Tardigrada","Eutardigrada","Parachela","Parachela","Parachela","Hypsibius_dujardini"
"920f06733ffa2b9c274e9cb8a9202c3f","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Peritrichia","Ophrydium_versatile"
"9f5854b2f9840744a6115bd5e1566c88","d__Eukaryota","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",NA
"de167abcc88d37355e491bc7f9075a32","d__Eukaryota",NA,NA,NA,NA,NA,NA
"03a4fcd4ef59315a1d24ae27f9e79ae1","d__Eukaryota","Diatomea",NA,NA,NA,NA,NA
"daf6972a43722739454ecf2c3943484b","d__Eukaryota","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA
"767168b56a3947e6e87798ff1f5ce1f1","d__Eukaryota","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"52719a96826941fe563cad804ae8b110","d__Eukaryota","Rotifera","Bdelloidea","Adinetida","Adinetida","Adinetida",NA
"707a1bcdad328b33071e1ae5eb767d56","d__Eukaryota",NA,NA,NA,NA,NA,NA
"823ce78e6b2df707fb43de7b341e25af","d__Eukaryota",NA,NA,NA,NA,NA,NA
"a9b29111e4b9e2624987fef124d0bb6b","d__Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Gomphonema",NA
"69372e766e0861bd0d1fdb76b76177ea","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"73fa206d7c26883db55f9751f3c9856a","d__Eukaryota","Ochrophyta","Chrysophyceae","Ochromonadales","Ochromonadales","Paraphysomonas","eukaryotic_picoplankton"
"433442e20b5749e58e0238093724057b","d__Eukaryota","Chytridiomycota","Chytridiomycetes","Rhizophydiales","Rhizophydiales","Rhizophydiales","uncultured_eukaryote"
"68047b1d0f89db22cef994700d38a3f9","d__Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","Tintinnidium","uncultured_alveolate"
"b995f55e8d64cf91426432eb7c34e9f6","d__Eukaryota","Ciliophora","Postciliodesmatophora","Heterotrichea","Heterotrichea","Stentor","Stentor_roeselii"
"5de405009eeace4aa452e3ded5fcc579","d__Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Gomphonema",NA
"3720f0260398325287508303c3d0fbd2","d__Eukaryota",NA,NA,NA,NA,NA,NA
"c51b1e5595ea178838ad753af6f7f904","d__Eukaryota","Arthropoda","Insecta","Diptera","Diptera","Diptera","Rhipidia_sejuga"
"a35bdd9780954ef95f4fe64c3c9a0656","d__Eukaryota","Retaria","Foraminifera","Rotaliida","Nummulitidae","Nummulitidae",NA
"3acd0589d42b0435a3cbf0aee1aba5dd","d__Eukaryota","Rotifera","Monogononta","Ploimida","Ploimida","Ploimida",NA
"00ddebf31de37466d7ff5ff57c2f3ec0","d__Eukaryota",NA,NA,NA,NA,NA,NA
"fbbdd7a809f99355a8d8564f36de35eb","d__Eukaryota","Ciliophora",NA,NA,NA,NA,NA
"9f4548b34de72919178f3dda5329bd17","d__Eukaryota","Arthropoda","Insecta","Diptera","Diptera","Diptera","Rhyacophila_fasciata"
"1aa3bdda3891733d7f43b5916cb935e3","d__Eukaryota",NA,NA,NA,NA,NA,NA
"ace68066d0d06a27de8230dfea91d057","d__Eukaryota","Gastrotricha","Gastrotricha","Chaetonotida","Chaetonotida","Chaetonotida","uncultured_eukaryote"
"3220eb6449d43cd3119c9bb7f4dd56f3","d__Eukaryota","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA
"090541c9f8b6e91e8f6127440fc2ce10","d__Eukaryota",NA,NA,NA,NA,NA,NA
"7701cf714d2a600e7c00b702825374bb","d__Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia",NA
"1ab24d36fdcde5084e00863791c83075","d__Eukaryota",NA,NA,NA,NA,NA,NA
"776c9e37be21560091f3280038dad95d","d__Eukaryota","Chytridiomycota","Chytridiomycetes","Rhizophydiales",NA,NA,NA
"ba39aa214469a2f030cb837f12df6c3f","d__Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae",NA,NA
"998e571478a0a9e2177724588f744ce0","d__Eukaryota","Diatomea",NA,NA,NA,NA,NA
"091dac9b32072d46a91fa902cb8e8ce6","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"785ee596d2478988cdb8e3c9dceb71c6","d__Eukaryota","Apicomplexa","Conoidasida","Gregarinasina",NA,NA,NA
"ed733e3528aba10ee52432480c41cdfa","d__Eukaryota","SAR","Labyrinthulomycetes","Labyrinthulomycetes","Labyrinthulomycetes","Sorodiplophrys","Sorodiplophrys_stercorea"
"5e14854c9486c0bf81ec36cd8b567c1b","d__Eukaryota",NA,NA,NA,NA,NA,NA
"259b2a11eaaf7bb350cf4b5d299c1c94","d__Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae",NA,NA
"1b989fbb4458b78278aa023327d2fd68","d__Eukaryota",NA,NA,NA,NA,NA,NA
"d62208ed7c8afc667c191cc124315ac6","d__Bacteria",NA,NA,NA,NA,NA,NA
"447234de0ef2f6b498033662b7f012b2","d__Eukaryota","Chlorophyta","Chlorophyceae","Chlorophyceae","Chlorophyceae","Chlorophyceae",NA
"8231131c6e6309a4e8f789b99751cf6e","d__Eukaryota",NA,NA,NA,NA,NA,NA
"743c58f7b6cf7a93536d77b4c198216f","d__Eukaryota","Phragmoplastophyta","Embryophyta","Magnoliophyta","Magnoliophyta","Magnoliophyta",NA
"c88eeed13f51f7e3684352b84913dd81","d__Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae",NA,NA
"a31bcfc70e114a32de5941968b90bc82","d__Eukaryota","Arthropoda","Malacostraca","Peracarida","Peracarida","Peracarida","Asellus_aquaticus"
"7b8d05da8cc8350f263db41588fcde34","d__Eukaryota","Cercozoa","Cercomonadidae","Cercomonadidae","Cercomonadidae","Paracercomonas",NA
"94cda2b714fb1de181aa49066172750f","d__Eukaryota","Arthropoda","Insecta","Trichoptera","Trichoptera","Trichoptera",NA
"9c9308a5ec8b1d668dfbbe26cb1d6fbe","d__Eukaryota","Diatomea",NA,NA,NA,NA,NA
"8d8ddd9f2557778b0d4ee4b5087222c2","d__Eukaryota",NA,NA,NA,NA,NA,NA
"962441d601a33d43f5080c1e10374043","Unassigned",NA,NA,NA,NA,NA,NA
"083f3f5630874f457a7f321584745065","d__Eukaryota",NA,NA,NA,NA,NA,NA
"6af7daada42a7b779aa861f8394edb5e","d__Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia",NA,NA
"9a9875c5f1dd342fdadc3e39261120e6","d__Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia",NA
"581a311c823560e13dda24b30bbf5a92","d__Eukaryota",NA,NA,NA,NA,NA,NA
"7fdfd904891d046f6d4e8020a8a272b0","d__Eukaryota","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA
"1f5282f044711ee55e38edb697a4d134","d__Eukaryota",NA,NA,NA,NA,NA,NA
"1ec9295249c3ad5bef881449a362a45f","d__Eukaryota",NA,NA,NA,NA,NA,NA
"bcc571526b45d293f2107b6da2577b22","d__Eukaryota","Phragmoplastophyta","Embryophyta","Magnoliophyta","Magnoliophyta","Magnoliophyta",NA
"300504c3fc05a6b6a9a8825d7031952d","Unassigned",NA,NA,NA,NA,NA,NA
"fcc7bf8d09a56e2dae992af453722ee3","d__Eukaryota","Rotifera","Bdelloidea","Adinetida","Adinetida","Adinetida",NA
"0d8ad8b0a3084edc64166e9b8f68d597","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria","uncultured_bacterium"
"c3123c1b05bc4d647a5aa6a46e71368d","d__Eukaryota",NA,NA,NA,NA,NA,NA
"22554ce0a52896abb5b9d018555f18ea","d__Eukaryota","Cercozoa",NA,NA,NA,NA,NA
"a6f56ba64d360e090a71d1750a30efc5","Unassigned",NA,NA,NA,NA,NA,NA
"df577bf080b37359160228a3d749640e","d__Eukaryota",NA,NA,NA,NA,NA,NA
"4eca633383e3941a67e9224cf5454201","d__Eukaryota",NA,NA,NA,NA,NA,NA
"f38bff563b1097e581c7cfa135772fce","d__Eukaryota","Cercozoa",NA,NA,NA,NA,NA
"48b1fd5d7f347aef128042ece539406d","d__Bacteria",NA,NA,NA,NA,NA,NA
"322fcc178fd58c6b98c243c741d68676","d__Eukaryota",NA,NA,NA,NA,NA,NA
"d45000b006d272c34ad528d65d5f20eb","d__Eukaryota",NA,NA,NA,NA,NA,NA
"a36a9ef876a16c1c885cbd40e813c7b7","d__Eukaryota","Cercozoa","Clathrulinidae","Clathrulinidae","Clathrulinidae","Hedriocystis","uncultured_eukaryote"
"beb103ee0251af0fe9166793bea04b4c","d__Eukaryota","Rigifilida","Rigifilida","Rigifilida","Rigifilida","Rigifilida","metagenome"
"35d1c5b4bd1565395f2aa6435e06f28c","d__Eukaryota","Chlorophyta","Ulvophyceae","Ulvophyceae","Ulvophyceae","Ulvophyceae",NA
"4d05ad9dac4d7bf47b91ddf6476e71e1","d__Eukaryota","Ochrophyta","Chrysophyceae","Chrysophyceae","Chrysophyceae","Chrysophyceae",NA
"43bd10b500615e71ae4fc6b2d5486ddf","d__Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Encyonema","uncultured_Encyonema"
"c79d1ba94e21bc61b7138445ec61a307","d__Eukaryota","Chlorophyta","Chlorophyceae","Chlorophyceae","Chlorophyceae","Chlorophyceae","Aphanochaete_sp."
"0b3042411399aef8fb65077fe00eb7b8","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA,NA
"7f6da62935e39482403e980f372ef814","d__Eukaryota","Arthropoda","Insecta","Trichoptera","Trichoptera","Trichoptera","Rhyacophila_fasciata"
"968ed005e4d32bbabe5595667f1b931d","d__Eukaryota","Chytridiomycota","Chytridiomycetes",NA,NA,NA,NA
"11636a402b61f62eb2c617c0ee588201","d__Bacteria",NA,NA,NA,NA,NA,NA
"eb71ce7ea31901c9937a6e3cbb814c14","d__Eukaryota",NA,NA,NA,NA,NA,NA
"1365b34283f16b952b5835cf10f8e863","d__Eukaryota","Ochrophyta","Chrysophyceae","Chrysophyceae","Chrysophyceae","Chrysophyceae","Hydrurus_foetidus"
"7e7127016676bb52c76d7c7206b52ac8","d__Eukaryota","Nematozoa","Chromadorea","Rhabditida","Rhabditida","Rhabditida","Acrobeloides_thornei"
"91aeba61f76cac97af4cd45b242c4b3f","d__Eukaryota","Diatomea","Bacillariophyceae","Bacillariophyceae","Bacillariophyceae","Navicula","Navicula_phyllepta"
"f7d0b746ebb1afba8b657a367e10b399","d__Eukaryota",NA,NA,NA,NA,NA,NA
"ed59a280a0e219f109b4fecd42b629e2","d__Eukaryota","Arthropoda","Insecta","Diptera","Diptera","Diptera","Ablabesmyia_rhamphe"
"d9ec921d80abaddd25aa14082cf4b658","d__Eukaryota",NA,NA,NA,NA,NA,NA
"4dfa55cf80fb67b439a135ee567f4837","Unassigned",NA,NA,NA,NA,NA,NA
"74251c7f5a7f8012e677f7ba1172f267","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA
"4db46736b9122724ddedb40c33533b38","d__Eukaryota",NA,NA,NA,NA,NA,NA
"7f27dd236fc8f093b08655d1a2134653","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Plagiopylea","Epalxella","metagenome"
"38deb5b218df4869ac3f4c46ed957f22","d__Eukaryota","Centrohelida","Centrohelida","Centrohelida",NA,NA,NA
"0587f10cc9f0f3c7e0f35fe81e6190e7","d__Eukaryota","Arthropoda","Maxillopoda",NA,NA,NA,NA
"8e9a6a1a588258a6877099817abc64dc","Unassigned",NA,NA,NA,NA,NA,NA
"9af4ed3583ce0b398be4c33730bc2a70","d__Eukaryota",NA,NA,NA,NA,NA,NA
"67cec22ebcca45d1109e0b2894c3861e","d__Eukaryota","Gastrotricha","Gastrotricha","Chaetonotida","Chaetonotida","Chaetonotida","uncultured_eukaryote"
"2f025a1a3ac6d0d3f9223952ea3ef411","d__Eukaryota","Ciliophora","Intramacronucleata","Spirotrichea","Hypotrichia","Hypotrichia",NA
"ef1e97ef79bd1d404cb27ae896a2dd58","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"b6fa7d7fd8d3157eac75c7a766aaece0","d__Eukaryota",NA,NA,NA,NA,NA,NA
"f0d9798329eaf6cab4439cc804e9dc05","d__Eukaryota",NA,NA,NA,NA,NA,NA
"850461b0d56deededc5380dd06f655b7","d__Eukaryota","Platyhelminthes","Rhabditophora","Tricladida","Continenticola","Continenticola","Dugesia_japonica"
"67126bb117e3ae7276807c63428dae14","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Prostomatea","Placus","Placus_salinus"
"550676d38f407265485884ec7c6cb214","d__Eukaryota","Ochrophyta","Chrysophyceae",NA,NA,NA,NA
"ac8112a452c1136f0e5bfd5f4e53e811","d__Eukaryota",NA,NA,NA,NA,NA,NA
"e4a9b16596d26d11aa47de966a23c7fd","d__Eukaryota",NA,NA,NA,NA,NA,NA
"0df7a8f102a12f8c08ad51da8f388891","d__Eukaryota","Ciliophora","Postciliodesmatophora","Heterotrichea","Heterotrichea","Stentor","Stentor_roeselii"
"62fad0da8ab2df2acbd9d5153f772cf7","d__Eukaryota",NA,NA,NA,NA,NA,NA
"8d0f68a81f7ce9b692dbe9bdd003e35a","d__Eukaryota","Rotifera","Bdelloidea","Adinetida","Adinetida","Adinetida",NA
"e9cf9fae19b0f4b6b066f3655a10778d","d__Bacteria","Verrucomicrobiota",NA,NA,NA,NA,NA
"51dc2777df95a81a2c6398ddadc00f97","d__Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemeroptera","Ephemeroptera",NA
"9ea56fc8bf407883ec4447ae91356d9d","d__Eukaryota",NA,NA,NA,NA,NA,NA
"4d113fb90829e5244e912f2819b59380","d__Eukaryota","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",NA
"fca82739321630810efab9b31adb9926","d__Eukaryota","Vertebrata","Mammalia","Mammalia","Mammalia","Mammalia",NA
"676f1ecfe625d0f94181ff59df6d367c","d__Eukaryota","Dinoflagellata","Dinophyceae","Peridiniphycidae","Thoracosphaeraceae",NA,NA
"cd72cd2b60f9fd6d0d7a74e50b2fc3dc","Unassigned",NA,NA,NA,NA,NA,NA
"e6d428b12a33cf8c328b76b0f062af3f","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Peritrichia","uncultured_eukaryote"
"d9dae58723930477354e818acdfffabe","d__Eukaryota",NA,NA,NA,NA,NA,NA
"402f46eb312fc18fc2729f8e8292d32a","d__Eukaryota","Annelida","Clitellata","Haplotaxida","Haplotaxida","Haplotaxida","Stylaria_sp."
"58dbe50ccaada146207ffb75db828bd1","d__Eukaryota",NA,NA,NA,NA,NA,NA
"e5bbf04caee5aa3d00d34372756f86c2","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"060653e33c8a15c650aad918b195efc8","d__Eukaryota",NA,NA,NA,NA,NA,NA
"bfd7d4dcaf66c8393b299a73fa25b04e","d__Eukaryota","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"a2d0a5a41ec844fa1ff694bb59cc7662","d__Eukaryota",NA,NA,NA,NA,NA,NA
"346e318eb886a774d54892c3c0122f6c","d__Eukaryota","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"79c60e58df3a2152b778c55ac9de9162","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfuricurvum","uncultured_Sulfuricurvum"
"4ff87224b648afc1e90aef3343f1e971","d__Eukaryota","Centrohelida","Centrohelida","Centrohelida",NA,NA,NA
"f092c838523ed7123a31a8262a0f075d","Unassigned",NA,NA,NA,NA,NA,NA
"abe0b7329d37070e141b8ddadab8a0e0","d__Eukaryota",NA,NA,NA,NA,NA,NA
"4fef5f08efe236db9abf75c88a73b32f","d__Eukaryota","Bicosoecida","Bicosoecida","Bicosoecida","Bicosoecida","Bicosoeca","metagenome"
"3dcdd030221ebffefce3fad239425b37","Unassigned",NA,NA,NA,NA,NA,NA
"ec09609c93ab5f05a9f0e87d09034a7e","Unassigned",NA,NA,NA,NA,NA,NA
"9e7c1f6da8f07d3660b384490e16a5ac","d__Eukaryota","Platyhelminthes","Rhabditophora","Rhabdocoela","Neodalyellida","Neodalyellida",NA
"b14f4e2a37aaec9edfd7f4b76a0fad46","d__Eukaryota",NA,NA,NA,NA,NA,NA
"2c92706e7805f7340a8e0f5a805e9499","d__Eukaryota",NA,NA,NA,NA,NA,NA
"1f2ded76e2f5cfed2137ff85a607f4fb","d__Eukaryota","Amoebozoa","Discosea","Discosea","Discosea","Discosea","metagenome"
"b521425788485e7039afd15c17a8504c","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Nassophorea",NA,NA
"f3e21e8aef0a76ed486fd771dcf6d786","d__Eukaryota","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Peronosporomycetes","Achlya","Achlya_apiculata"
"5ba7b0ad18707055fdc0807552d54491","d__Eukaryota","Apicomplexa","Conoidasida","Gregarinasina","Eugregarinorida","Eugregarinorida","Apicomplexa_sp."
"a768d2c42bf98c7365ece61347468cc2","d__Eukaryota","Annelida","Clitellata","Haplotaxida","Haplotaxida","Haplotaxida",NA
"4b994fa890bf158a5d113d03f5270da2","d__Eukaryota",NA,NA,NA,NA,NA,NA
"89f14b4d2b59da5444d36f4787da5aa5","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea","Peritrichia","Ophrydium_versatile"
"495dd8783c0315d9fe8bdec985267d00","d__Eukaryota","Ochrophyta","Chrysophyceae",NA,NA,NA,NA
"97f3cb9b4f9735e37d145f74a5f04b81","d__Eukaryota","Euglenozoa","Kinetoplastea",NA,NA,NA,NA
"4cea73e75635786b525c4c1b82531ba5","d__Eukaryota",NA,NA,NA,NA,NA,NA
"2042342ab88ae26a2b65ab9e0fb09ca5","d__Eukaryota",NA,NA,NA,NA,NA,NA
"732b168ced6d546791566ef1ed6b6cd4","d__Eukaryota","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"e66fdc6738bdb390a14ca00317b9cd8b","d__Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"0412945d3ae291fc6e56b05d023895e4","d__Eukaryota",NA,NA,NA,NA,NA,NA
"2e5954edff79f9bc322d1db45909bd62","d__Eukaryota","Ciliophora","Intramacronucleata","Litostomatea","Haptoria","Hemiophrys",NA
"baf6ac366260ce235e4153e48225b169","d__Eukaryota","Diatomea","Coscinodiscophytina","Coscinodiscophytina","Melosirids","Melosira","Melosira_varians"
"96364f8f0a7d770fabd490f16d1d5e13","d__Eukaryota","Rotifera","Bdelloidea","Adinetida","Adinetida","Adinetida",NA
"6a957f31b5f94b71bb33beeff61eb919","d__Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiophyceae","Trebouxiophyceae","Trebouxiophyceae","Chlorella_stigmatophora"
"3dc120c7638860b4df4f66eb5cfc3cd6","d__Eukaryota","Ochrophyta","Chrysophyceae",NA,NA,NA,NA
"2898ee1fd79a99af04c01f18577727b5","Unassigned",NA,NA,NA,NA,NA,NA
"67f21219c124aa4824917ec07d37c9ba","d__Eukaryota","Amoebozoa","Tubulinea","Euamoebida","Euamoebida","Euamoebida","Hartmannella_cantabrigiensis"
"600abb066e8e71ad499642aa73b3a7f5","Unassigned",NA,NA,NA,NA,NA,NA
"cebd2094a41f4d22563d038b20928230","d__Eukaryota","SAR","Labyrinthulomycetes","Labyrinthulomycetes","Labyrinthulomycetes","Sorodiplophrys","Sorodiplophrys_stercorea"
"acd9d3d79ea0c1cf7c4c61a034d29392","d__Eukaryota","Basidiomycota",NA,NA,NA,NA,NA
"c3b102816898f983410100fdbc95cc67","d__Eukaryota",NA,NA,NA,NA,NA,NA
"41f43b2f9eff2aa3c1ff40fa1e7649c7","d__Eukaryota",NA,NA,NA,NA,NA,NA
"a2b1def959c149b223ec21f7d31bc5cc","d__Eukaryota","Ciliophora","Intramacronucleata","Conthreep","Oligohymenophorea",NA,NA
"3de3a8653b10a6ba76628a27cbc70558","d__Eukaryota","Chlorophyta","Ulvophyceae","Ulvophyceae","Ulvophyceae","Ulvophyceae",NA
"b539fc2eb26ddfab7b1f09179375cca6","d__Eukaryota",NA,NA,NA,NA,NA,NA
"9781c7513ed4638d45d37717f78e6956","d__Eukaryota","Cercozoa","Novel_Clade_10","Novel_Clade_10","Novel_Clade_10","Novel_Clade_10","uncultured_Cercozoa"
"a4071770ac4280b52e38ae4c7633109f","d__Eukaryota",NA,NA,NA,NA,NA,NA
"6aa2b32667a665f1f0628091ac76f437","d__Eukaryota",NA,NA,NA,NA,NA,NA
